#blinkered/attestations/2 language=bg words=127592 sources=4 built=2026-09-23 digest=d423025d93420e6f
#tokens gut=48923 ia=3233913 lz:bul_news_2020_1M=441073 lz:bul_news_2022_1M=639294 lz:bul_newscrawl_2017_1M=2363882 tat=98683 wiki:bg=79796054 wikisource:bg=2098752
ПРЕИНАЧАВАТ	wiki:bg,wikisource:bg	5,1	wiki:bg:3869 wiki:bg:115167 wikisource:bg:5720
ПРЕМИНАВАЩОТО	wiki:bg,wikisource:bg	5,1	wiki:bg:13033 wiki:bg:75479 wikisource:bg:2495
ПРЕПРОДАВАНЕТО	wiki:bg,wikisource:bg	5,1	wiki:bg:51528 wiki:bg:150145 wikisource:bg:3731
ПРЕПРОЧИТАНЕ	wiki:bg,wikisource:bg	5,1	wiki:bg:114302 wiki:bg:347987 wikisource:bg:6004
ПРЕРОДЕНИ	wiki:bg,wikisource:bg	5,1	wiki:bg:170801 wiki:bg:279293 wikisource:bg:2359
ПРЕСТОРЕНАТА	wiki:bg,wikisource:bg	5,1	wiki:bg:10625 wiki:bg:73004 wikisource:bg:3038
ПРЕСТРОЯТ	wiki:bg,wikisource:bg	5,1	wiki:bg:259253 wiki:bg:624195 wikisource:bg:3194
ПРЕТЪРПЯВАЛА	wiki:bg,wikisource:bg	5,1	wiki:bg:265756 wiki:bg:635219 wikisource:bg:5258
ПРЕЦЕДЕНИ	wiki:bg,wikisource:bg	5,1	wiki:bg:26627 wiki:bg:167091 wikisource:bg:2520
ПРИВЕТСТВАНЕ	wiki:bg,wikisource:bg	5,1	wiki:bg:98076 wiki:bg:140735 wikisource:bg:3754
ПРИДУМАТ	wiki:bg,wikisource:bg	5,1	wiki:bg:161193 wiki:bg:660479 wikisource:bg:6176
ПРИЗНАТЕЛНАТА	wiki:bg,wikisource:bg	5,1	wiki:bg:100319 wiki:bg:294372 wikisource:bg:6108
ПРИМЕРНОТО	wiki:bg,wikisource:bg	5,1	wiki:bg:28147 wiki:bg:216851 wikisource:bg:3908
ПРИХОДНИТЕ	wiki:bg,wikisource:bg	5,1	wiki:bg:266324 wiki:bg:389568 wikisource:bg:2471
ПРОВЕСЕНА	wiki:bg,wikisource:bg	5,1	wiki:bg:129981 wiki:bg:252585 wikisource:bg:6387
