#blinkered/attestations/2 language=bg words=70037 sources=15 built=2026-09-23 digest=e56fbf55de2d4bbf
#tokens gut=48923 ia=27184026 lz:bul_news_2020_1M=441073 lz:bul_news_2022_1M=639294 lz:bul_newscrawl_2017_1M=2363882 tat=98683 web:24chasa.bg=115676 web:actualno.com=522461 web:bnr.bg=202322 web:bta.bg=353663 web:dir.bg=24746 web:dnes.bg=615481 web:economic.bg=281342 web:fakti.bg=956984 web:investor.bg=65345 web:mediapool.bg=18342 web:nova.bg=197696 web:novini.bg=648 web:pik.bg=332790 web:segabg.com=271739 wiki:bg=79796054 wikisource:bg=2098752
ПРЕСРОЧИЛИ	ia,wiki:bg	1,1	ia:Izvanredni-Besedi/IzvanredniBesedi_djvu.txt wiki:bg:95457
ПРЕСТАРАЛА	ia,wiki:bg	1,1	ia:master-games-04/Master%20Games%2004_djvu.txt wiki:bg:693864
ПРЕСТОРИШ	ia,wiki:bg	1,1	ia:gamers-workshop-51/Gamers'%20Workshop%2051_djvu.txt wiki:bg:294266
ПРЕСТРОЯ	ia,wiki:bg	1,1	ia:master-games-16/Master%20Games%2016_djvu.txt wiki:bg:820944
ПРЕСТЪПИЛО	ia,wiki:bg	1,1	ia:01komigoog/01komigoog_djvu.txt wiki:bg:389545
ПРЕСЪЗДАВАШ	ia,wiki:bg	1,1	ia:blgarskipoeti00tsan/blgarskipoeti00tsan_djvu.txt wiki:bg:139987
ПРЕСЪЗДАВАЩО	ia,wiki:bg	1,1	ia:gamers-workshop-76/Gamers'%20Workshop%2076_djvu.txt wiki:bg:64719
ПРЕСЪЗДАЙ	ia,wiki:bg	1,1	ia:osnovinaliteratu00mark/osnovinaliteratu00mark_djvu.txt wiki:bg:458156
ПРЕТЕГЛЕНОТО	ia,wiki:bg	1,1	ia:1945_20210412/%D0%9F%D1%8A%D0%BB%D0%B5%D0%BD%20%D1%80%D1%83%D1%81%D0%BA%D0%BE-%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8%20%D1%80%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%20-%20%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%20%D0%91%D0%B0%D0%BA%D0%B0%D0%BB%D0%BE%D0%B2%2C%201945_djvu.txt wiki:bg:837204
ПРЕТОПЛЯНЕ	ia,wiki:bg	1,1	ia:20200526_20200526_0419/%D0%93%D1%83%D1%81%D0%B5%D0%B2%20%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%20%D0%A0%D1%83%D1%81%D0%BA%D0%BE-%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B8%20%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%20%D1%80%D0%B5%D1%87%D0%BD%D0%B8%D0%BA_djvu.txt wiki:bg:741051
